INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2022-04-01T21:15:00-00:00,2022-04-01T21:20:00-00:00,0,2022-04-01,15,4,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,18452.99,RTD,129
2022-04-01T21:40:00-00:00,2022-04-01T21:45:00-00:00,0,2022-04-01,15,9,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,18586.03,RTD,129
2022-04-01T21:50:00-00:00,2022-04-01T21:55:00-00:00,0,2022-04-01,15,11,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,18653.24,RTD,129
2022-04-01T22:30:00-00:00,2022-04-01T22:35:00-00:00,0,2022-04-01,16,7,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,19201.46,RTD,129
2022-04-01T23:00:00-00:00,2022-04-01T23:05:00-00:00,0,2022-04-01,17,1,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,19669.37,RTD,129
2022-04-01T07:50:00-00:00,2022-04-01T07:55:00-00:00,0,2022-04-01,1,11,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,20100.02,RTD,129
2022-04-01T07:55:00-00:00,2022-04-01T08:00:00-00:00,0,2022-04-01,1,12,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,20041.71,RTD,129
2022-04-01T08:05:00-00:00,2022-04-01T08:10:00-00:00,0,2022-04-01,2,2,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,19905.33,RTD,129
2022-04-01T08:55:00-00:00,2022-04-01T09:00:00-00:00,0,2022-04-01,2,12,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,19370.33,RTD,129
2022-04-01T09:45:00-00:00,2022-04-01T09:50:00-00:00,0,2022-04-01,3,10,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,19114.04,RTD,129
2022-04-01T10:05:00-00:00,2022-04-01T10:10:00-00:00,0,2022-04-01,4,2,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,19143.05,RTD,129
2022-04-01T11:15:00-00:00,2022-04-01T11:20:00-00:00,0,2022-04-01,5,4,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,19512.86,RTD,129
2022-04-01T11:45:00-00:00,2022-04-01T11:50:00-00:00,0,2022-04-01,5,10,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,19815.55,RTD,129
2022-04-01T12:25:00-00:00,2022-04-01T12:30:00-00:00,0,2022-04-01,6,6,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,20799.92,RTD,129
2022-04-01T16:25:00-00:00,2022-04-01T16:30:00-00:00,0,2022-04-01,10,6,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,21785,RTD,129
2022-04-01T16:45:00-00:00,2022-04-01T16:50:00-00:00,0,2022-04-01,10,10,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,21355.77,RTD,129
2022-04-01T16:55:00-00:00,2022-04-01T17:00:00-00:00,0,2022-04-01,10,12,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,21118.11,RTD,129
2022-04-01T18:05:00-00:00,2022-04-01T18:10:00-00:00,0,2022-04-01,12,2,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,19811.67,RTD,129
2022-04-01T19:50:00-00:00,2022-04-01T19:55:00-00:00,0,2022-04-01,13,11,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,18275.05,RTD,129
2022-04-01T20:00:00-00:00,2022-04-01T20:05:00-00:00,0,2022-04-01,14,1,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,18234.54,RTD,129
2022-04-01T20:20:00-00:00,2022-04-01T20:25:00-00:00,0,2022-04-01,14,5,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,18280,RTD,129
2022-04-01T20:25:00-00:00,2022-04-01T20:30:00-00:00,0,2022-04-01,14,6,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,18287.23,RTD,129
2022-04-01T20:55:00-00:00,2022-04-01T21:00:00-00:00,0,2022-04-01,14,12,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,18233.66,RTD,129
2022-04-01T21:00:00-00:00,2022-04-01T21:05:00-00:00,0,2022-04-01,15,1,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,18340.31,RTD,129
2022-04-01T23:35:00-00:00,2022-04-01T23:40:00-00:00,0,2022-04-01,17,8,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,20440.47,RTD,129
2022-04-02T00:05:00-00:00,2022-04-02T00:10:00-00:00,0,2022-04-01,18,2,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,21200,RTD,129
2022-04-02T00:30:00-00:00,2022-04-02T00:35:00-00:00,0,2022-04-01,18,7,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,21825.89,RTD,129
2022-04-02T00:40:00-00:00,2022-04-02T00:45:00-00:00,0,2022-04-01,18,9,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,22185.77,RTD,129
2022-04-02T01:35:00-00:00,2022-04-02T01:40:00-00:00,0,2022-04-01,19,8,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,23679.02,RTD,129
2022-04-02T02:35:00-00:00,2022-04-02T02:40:00-00:00,0,2022-04-01,20,8,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,25318.19,RTD,129
2022-04-02T03:10:00-00:00,2022-04-02T03:15:00-00:00,0,2022-04-01,21,3,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,25245.38,RTD,129
2022-04-02T03:55:00-00:00,2022-04-02T04:00:00-00:00,0,2022-04-01,21,12,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,24499.41,RTD,129
2022-04-02T04:55:00-00:00,2022-04-02T05:00:00-00:00,0,2022-04-01,22,12,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,23571.2,RTD,129
2022-04-02T05:50:00-00:00,2022-04-02T05:55:00-00:00,0,2022-04-01,23,11,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,22349.91,RTD,129
2022-04-02T05:55:00-00:00,2022-04-02T06:00:00-00:00,0,2022-04-01,23,12,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,22231.49,RTD,129
2022-04-02T06:15:00-00:00,2022-04-02T06:20:00-00:00,0,2022-04-01,24,4,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,21731.38,RTD,129
2022-04-02T06:40:00-00:00,2022-04-02T06:45:00-00:00,0,2022-04-01,24,9,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,21234.09,RTD,129
2022-04-01T07:15:00-00:00,2022-04-01T07:20:00-00:00,0,2022-04-01,1,4,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,20528.08,RTD,129
2022-04-01T08:10:00-00:00,2022-04-01T08:15:00-00:00,0,2022-04-01,2,3,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,19846.74,RTD,129
2022-04-01T10:15:00-00:00,2022-04-01T10:20:00-00:00,0,2022-04-01,4,4,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,19177.05,RTD,129
2022-04-01T10:30:00-00:00,2022-04-01T10:35:00-00:00,0,2022-04-01,4,7,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,19204.94,RTD,129
2022-04-01T10:35:00-00:00,2022-04-01T10:40:00-00:00,0,2022-04-01,4,8,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,19204.18,RTD,129
2022-04-01T11:00:00-00:00,2022-04-01T11:05:00-00:00,0,2022-04-01,5,1,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,19375.6,RTD,129
2022-04-01T11:10:00-00:00,2022-04-01T11:15:00-00:00,0,2022-04-01,5,3,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,19473.38,RTD,129
2022-04-01T11:25:00-00:00,2022-04-01T11:30:00-00:00,0,2022-04-01,5,6,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,19616.66,RTD,129
2022-04-01T12:15:00-00:00,2022-04-01T12:20:00-00:00,0,2022-04-01,6,4,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,20573.6,RTD,129
2022-04-01T12:40:00-00:00,2022-04-01T12:45:00-00:00,0,2022-04-01,6,9,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,21167.46,RTD,129
2022-04-01T12:45:00-00:00,2022-04-01T12:50:00-00:00,0,2022-04-01,6,10,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,21250.25,RTD,129
2022-04-01T13:10:00-00:00,2022-04-01T13:15:00-00:00,0,2022-04-01,7,3,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,22381.49,RTD,129
2022-04-01T13:35:00-00:00,2022-04-01T13:40:00-00:00,0,2022-04-01,7,8,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,22993.54,RTD,129
2022-04-01T13:45:00-00:00,2022-04-01T13:50:00-00:00,0,2022-04-01,7,10,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,23110.61,RTD,129
2022-04-01T13:55:00-00:00,2022-04-01T14:00:00-00:00,0,2022-04-01,7,12,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,23275.94,RTD,129
2022-04-01T14:15:00-00:00,2022-04-01T14:20:00-00:00,0,2022-04-01,8,4,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,23701.54,RTD,129
2022-04-01T14:55:00-00:00,2022-04-01T15:00:00-00:00,0,2022-04-01,8,12,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,23363.11,RTD,129
2022-04-01T15:30:00-00:00,2022-04-01T15:35:00-00:00,0,2022-04-01,9,7,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,22930.85,RTD,129
2022-04-01T16:00:00-00:00,2022-04-01T16:05:00-00:00,0,2022-04-01,10,1,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,22295.75,RTD,129
2022-04-01T16:05:00-00:00,2022-04-01T16:10:00-00:00,0,2022-04-01,10,2,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,22225.68,RTD,129
2022-04-01T17:20:00-00:00,2022-04-01T17:25:00-00:00,0,2022-04-01,11,5,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,20622.52,RTD,129
2022-04-01T20:45:00-00:00,2022-04-01T20:50:00-00:00,0,2022-04-01,14,10,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,18201.63,RTD,129
2022-04-01T21:55:00-00:00,2022-04-01T22:00:00-00:00,0,2022-04-01,15,12,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,18720.17,RTD,129
2022-04-01T22:05:00-00:00,2022-04-01T22:10:00-00:00,0,2022-04-01,16,2,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,18800.06,RTD,129
2022-04-01T22:45:00-00:00,2022-04-01T22:50:00-00:00,0,2022-04-01,16,10,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,19400.51,RTD,129
2022-04-01T22:55:00-00:00,2022-04-01T23:00:00-00:00,0,2022-04-01,16,12,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,19590.91,RTD,129
2022-04-01T23:05:00-00:00,2022-04-01T23:10:00-00:00,0,2022-04-01,17,2,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,19754.18,RTD,129
2022-04-02T00:15:00-00:00,2022-04-02T00:20:00-00:00,0,2022-04-01,18,4,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,21403.67,RTD,129
2022-04-02T00:45:00-00:00,2022-04-02T00:50:00-00:00,0,2022-04-01,18,10,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,22328.68,RTD,129
2022-04-02T02:05:00-00:00,2022-04-02T02:10:00-00:00,0,2022-04-01,20,2,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,24484.21,RTD,129
2022-04-02T02:30:00-00:00,2022-04-02T02:35:00-00:00,0,2022-04-01,20,7,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,25173.36,RTD,129
2022-04-02T04:50:00-00:00,2022-04-02T04:55:00-00:00,0,2022-04-01,22,11,RTM,CA ISO-TAC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5,23684.75,RTD,129
2022-04-01T10:15:00-00:00,2022-04-01T10:30:00-00:00,0,2022-04-01,4,2,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1600.01,RTPD,130
2022-04-01T10:45:00-00:00,2022-04-01T11:00:00-00:00,0,2022-04-01,4,4,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1636.81,RTPD,130
2022-04-01T11:30:00-00:00,2022-04-01T11:45:00-00:00,0,2022-04-01,5,3,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1735.63,RTPD,130
2022-04-01T12:15:00-00:00,2022-04-01T12:30:00-00:00,0,2022-04-01,6,2,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1881.6,RTPD,130
2022-04-01T15:45:00-00:00,2022-04-01T16:00:00-00:00,0,2022-04-01,9,4,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1949.09,RTPD,130
2022-04-01T16:00:00-00:00,2022-04-01T16:15:00-00:00,0,2022-04-01,10,1,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1933.78,RTPD,130
2022-04-01T16:30:00-00:00,2022-04-01T16:45:00-00:00,0,2022-04-01,10,3,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1888.91,RTPD,130
2022-04-01T20:15:00-00:00,2022-04-01T20:30:00-00:00,0,2022-04-01,14,2,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1677.42,RTPD,130
2022-04-01T22:30:00-00:00,2022-04-01T22:45:00-00:00,0,2022-04-01,16,3,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1625.59,RTPD,130
2022-04-02T01:15:00-00:00,2022-04-02T01:30:00-00:00,0,2022-04-01,19,2,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1635.42,RTPD,130
2022-04-02T03:30:00-00:00,2022-04-02T03:45:00-00:00,0,2022-04-01,21,3,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1725.47,RTPD,130
2022-04-02T05:00:00-00:00,2022-04-02T05:15:00-00:00,0,2022-04-01,23,1,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1604.49,RTPD,130
2022-04-02T05:30:00-00:00,2022-04-02T05:45:00-00:00,0,2022-04-01,23,3,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1552.78,RTPD,130
2022-04-01T08:00:00-00:00,2022-04-01T08:15:00-00:00,0,2022-04-01,2,1,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1540.64,RTPD,130
2022-04-01T11:00:00-00:00,2022-04-01T11:15:00-00:00,0,2022-04-01,5,1,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1674.89,RTPD,130
2022-04-01T13:15:00-00:00,2022-04-01T13:30:00-00:00,0,2022-04-01,7,2,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,2045.69,RTPD,130
2022-04-01T14:30:00-00:00,2022-04-01T14:45:00-00:00,0,2022-04-01,8,3,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,2035.61,RTPD,130
2022-04-01T15:00:00-00:00,2022-04-01T15:15:00-00:00,0,2022-04-01,9,1,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,2006.59,RTPD,130
2022-04-01T17:15:00-00:00,2022-04-01T17:30:00-00:00,0,2022-04-01,11,2,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1840.62,RTPD,130
2022-04-01T19:15:00-00:00,2022-04-01T19:30:00-00:00,0,2022-04-01,13,2,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1715.1,RTPD,130
2022-04-01T20:45:00-00:00,2022-04-01T21:00:00-00:00,0,2022-04-01,14,4,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1659.82,RTPD,130
2022-04-01T21:00:00-00:00,2022-04-01T21:15:00-00:00,0,2022-04-01,15,1,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1658.59,RTPD,130
2022-04-01T21:15:00-00:00,2022-04-01T21:30:00-00:00,0,2022-04-01,15,2,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1644.65,RTPD,130
2022-04-01T23:00:00-00:00,2022-04-01T23:15:00-00:00,0,2022-04-01,17,1,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1611.38,RTPD,130
2022-04-01T23:30:00-00:00,2022-04-01T23:45:00-00:00,0,2022-04-01,17,3,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1616.8,RTPD,130
2022-04-02T00:30:00-00:00,2022-04-02T00:45:00-00:00,0,2022-04-01,18,3,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1635.06,RTPD,130
2022-04-02T03:15:00-00:00,2022-04-02T03:30:00-00:00,0,2022-04-01,21,2,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1743.89,RTPD,130
2022-04-02T06:15:00-00:00,2022-04-02T06:30:00-00:00,0,2022-04-01,24,2,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1535.4,RTPD,130
2022-04-01T07:45:00-00:00,2022-04-01T08:00:00-00:00,0,2022-04-01,1,4,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1537.95,RTPD,130
2022-04-01T09:45:00-00:00,2022-04-01T10:00:00-00:00,0,2022-04-01,3,4,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1574.56,RTPD,130
2022-04-01T12:30:00-00:00,2022-04-01T12:45:00-00:00,0,2022-04-01,6,3,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1928.91,RTPD,130
2022-04-01T12:45:00-00:00,2022-04-01T13:00:00-00:00,0,2022-04-01,6,4,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1963.68,RTPD,130
2022-04-01T13:00:00-00:00,2022-04-01T13:15:00-00:00,0,2022-04-01,7,1,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,2026.26,RTPD,130
2022-04-01T13:30:00-00:00,2022-04-01T13:45:00-00:00,0,2022-04-01,7,3,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,2052,RTPD,130
2022-04-01T15:30:00-00:00,2022-04-01T15:45:00-00:00,0,2022-04-01,9,3,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1968.43,RTPD,130
2022-04-01T16:15:00-00:00,2022-04-01T16:30:00-00:00,0,2022-04-01,10,2,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1905.79,RTPD,130
2022-04-01T19:45:00-00:00,2022-04-01T20:00:00-00:00,0,2022-04-01,13,4,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1693.48,RTPD,130
2022-04-01T22:45:00-00:00,2022-04-01T23:00:00-00:00,0,2022-04-01,16,4,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1606.71,RTPD,130
2022-04-01T23:15:00-00:00,2022-04-01T23:30:00-00:00,0,2022-04-01,17,2,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1616.88,RTPD,130
2022-04-02T00:45:00-00:00,2022-04-02T01:00:00-00:00,0,2022-04-01,18,4,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1645.95,RTPD,130
2022-04-02T01:30:00-00:00,2022-04-02T01:45:00-00:00,0,2022-04-01,19,3,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1642.63,RTPD,130
2022-04-01T07:00:00-00:00,2022-04-01T07:15:00-00:00,0,2022-04-01,1,1,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1543.92,RTPD,130
2022-04-01T09:00:00-00:00,2022-04-01T09:15:00-00:00,0,2022-04-01,3,1,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1553.45,RTPD,130
2022-04-01T09:30:00-00:00,2022-04-01T09:45:00-00:00,0,2022-04-01,3,3,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1562.69,RTPD,130
2022-04-01T10:30:00-00:00,2022-04-01T10:45:00-00:00,0,2022-04-01,4,3,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1615.51,RTPD,130
2022-04-01T14:15:00-00:00,2022-04-01T14:30:00-00:00,0,2022-04-01,8,2,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,2044.84,RTPD,130
2022-04-01T17:30:00-00:00,2022-04-01T17:45:00-00:00,0,2022-04-01,11,3,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1825.04,RTPD,130
2022-04-01T08:15:00-00:00,2022-04-01T08:30:00-00:00,0,2022-04-01,2,2,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1540.07,RTPD,130
2022-04-01T08:30:00-00:00,2022-04-01T08:45:00-00:00,0,2022-04-01,2,3,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1539.63,RTPD,130
2022-04-01T17:45:00-00:00,2022-04-01T18:00:00-00:00,0,2022-04-01,11,4,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1794.44,RTPD,130
2022-04-01T18:30:00-00:00,2022-04-01T18:45:00-00:00,0,2022-04-01,12,3,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1741.13,RTPD,130
2022-04-01T19:30:00-00:00,2022-04-01T19:45:00-00:00,0,2022-04-01,13,3,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1704.61,RTPD,130
2022-04-01T23:45:00-00:00,2022-04-02T00:00:00-00:00,0,2022-04-01,17,4,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1638.29,RTPD,130
2022-04-02T00:15:00-00:00,2022-04-02T00:30:00-00:00,0,2022-04-01,18,2,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1637.23,RTPD,130
2022-04-02T02:00:00-00:00,2022-04-02T02:15:00-00:00,0,2022-04-01,20,1,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1697.94,RTPD,130
2022-04-02T02:15:00-00:00,2022-04-02T02:30:00-00:00,0,2022-04-01,20,2,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1721.07,RTPD,130
2022-04-02T02:45:00-00:00,2022-04-02T03:00:00-00:00,0,2022-04-01,20,4,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1745.59,RTPD,130
2022-04-02T04:00:00-00:00,2022-04-02T04:15:00-00:00,0,2022-04-01,22,1,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1664.5,RTPD,130
2022-04-02T04:30:00-00:00,2022-04-02T04:45:00-00:00,0,2022-04-01,22,3,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1627.81,RTPD,130
2022-04-02T04:45:00-00:00,2022-04-02T05:00:00-00:00,0,2022-04-01,22,4,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1632.12,RTPD,130
2022-04-02T05:15:00-00:00,2022-04-02T05:30:00-00:00,0,2022-04-01,23,2,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1573.68,RTPD,130
2022-04-02T06:45:00-00:00,2022-04-02T07:00:00-00:00,0,2022-04-01,24,4,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1512.64,RTPD,130
2022-04-01T07:15:00-00:00,2022-04-01T07:30:00-00:00,0,2022-04-01,1,2,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1542.04,RTPD,130
2022-04-01T11:15:00-00:00,2022-04-01T11:30:00-00:00,0,2022-04-01,5,2,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1703.65,RTPD,130
2022-04-01T14:00:00-00:00,2022-04-01T14:15:00-00:00,0,2022-04-01,8,1,RTM,IPCO,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,2049.02,RTPD,130
